"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","projectId","higherGeography","georeferencedBy","references","institutionKey","collectionKey","identifiedBy","preparations","samplingProtocol","rightsHolder","locationAccordingTo","vernacularName","verbatimElevation","recordNumber","acceptedNameUsage","georeferenceVerificationStatus","verbatimSRS","materialSampleID","verbatimLocality","parentNameUsageID","disposition","acceptedNameUsageID","ownerInstitutionCode","occurrenceRemarks","accessRights","bibliographicCitation","higherClassification","collectionID","parentNameUsage","gadm","otherCatalogNumbers","http...unknown.org.dateLastUpdated","habitat","verbatimEventDate","http...unknown.org.declaredCount","municipality","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","infraspecificEpithet","depth","depthAccuracy","fieldNumber","verbatimTaxonRank","dateIdentified","http...unknown.org.localId","dynamicProperties","reproductiveCondition","fieldNotes","identificationRemarks","eventRemarks","networkKeys","recordedByIDs.type","recordedByIDs.value","previousIdentifications","locationID","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","identificationID","http...unknown.org.status","http...unknown.org.crawlerDwcaCacheTime","http...unknown.org.orphanEndpoint","coordinatePrecision","identificationQualifier","georeferenceRemarks","distanceFromCentroidInMeters","typeStatus","identifiedByIDs.type","identifiedByIDs.value","http...unknown.org.omitFromScheduledCrawl","http...unknown.org.download","datasetTitle"
"1936650374","Reseda stricta Pers.",39.9172,-3.6916,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:21:24.194+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,NA,"2026-04-24T05:21:24.194+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"5c6a13ba-20fe-11e3-9e2e-000c29035824","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"F. Fdez.-Gonzalez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","5c6a13ba-20fe-11e3-9e2e-000c29035824","MA-01-00732894","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Yepes, cantera de Lafarge-Asland.","1936650374","es","MA","5c6a13ba-20fe-11e3-9e2e-000c29035824","Collection","Reseda stricta Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,"MA-732894-1",NA,NA,"22062004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,"7275953",NA,"c92cc410-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2592093645","Reseda stricta Pers.",39.92,-3.68,"cdc,gass84,colmafu,inmafu","835613da-f762-11e1-a439-00145eb45e9a","a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:25.210+00:00","2026-04-29T14:10:37.317+00:00",344,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,670,0,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,"2006-01-19T11:12:04.000+00:00","2026-04-29T14:10:37.317+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"59EC36DF-8B9E-4CC5-B449-08AFB1F34132","none","none",TRUE,NA,"Herbario de la Facultad de Farmacia de la Universidad Complutense de Madrid (MAF)","F. Fdez. Glez, R. Pérez Badia, S. Sardinero & V. Bouso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","59EC36DF-8B9E-4CC5-B449-08AFB1F34132","165332-1",NA,NA,"MAF","350","Yepes, cantera de Lafarge-Asland","2592093645","es","MAF","59EC36DF-8B9E-4CC5-B449-08AFB1F34132","PhysicalObject","Reseda stricta Pers.","MAF",NA,NA,NA,"80a05c0a-8097-45ea-9554-004144d588a3","b33fcd4a-da2d-4e10-869a-6dfb9d6effc0","F. Fdez. Glez, R. Pérez Badia, S. Sardinero & V. Bouso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"comunidades gipsícolas","22-06-2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960551345","Reseda stricta Pers.",39.924,-3.685,"cdc,gass84,mdativ,colmafu,inmafu","ceff8c75-950b-4405-a116-60247d1adacb","21936918-2ce6-4314-a15e-91f9f6735361","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-08T11:20:57.240+00:00","2026-05-08T11:22:30.827+00:00",281,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707.11,670,0,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,NA,"2026-05-08T11:22:30.827+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BFF6CDC9-DF40-4A18-A925-0C9BCC492D7B","none","none",TRUE,"doi:10.15470/akznrb","Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB)","F. Fernández-González, R. Pérez Badia, S. Sardinero & V. Bouso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BFF6CDC9-DF40-4A18-A925-0C9BCC492D7B","91828-1","https://www.gbif.org/publisher/21936918-2ce6-4314-a15e-91f9f6735361",NA,"MACB","281","Yepes, cantera de Lafarge-Asland","2960551345","es","MACB","BFF6CDC9-DF40-4A18-A925-0C9BCC492D7B","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"8ccf3bd0-c0ae-437e-9948-8cc60608f14b","7302692a-9ae7-43ed-9449-c5c5626921fc","F. Fernández-González & a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en comunidades gipsícolas","22/06/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033686108","Reseda stricta Pers.",39.92,-3.68,"cdc,gass84,mdativ,colmano,inmafu","834f1756-f762-11e1-a439-00145eb45e9a","cb202839-87c6-456a-821c-dc5b268a200f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:55.261+00:00","2026-04-23T23:48:45.430+00:00",326,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,670,0,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,NA,"2026-04-23T23:48:45.430+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BCN 36955","none","none",TRUE,NA,"Col·lecció de Cormòfits de l'herbari BCN","Fernández González, F.; Pérez Badia, R.; Sardinero, S. & Bouso, V.","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BCN 36955","36955",NA,NA,"BCN","350","Toledo: Yepes, cantera de Lafarge-Asland","3033686108",NA,"Corm","BCN 36955",NA,"Reseda stricta Pers.",NA,NA,NA,NA,"5db0342e-533f-461c-a97e-0ec9dc79a95c",NA,"Fernández González, F.; Pérez Badia, R.; Sardinero, S. & Bouso, V.",NA,NA,"CRAI CeDocBiV - Universitat de Barcelona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comunidades gipsícolas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCN-Cormophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Reseda stricta Pers.; Reseda stricta Pers.","36873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713845584","Reseda stricta Pers.",39.92,-3.68,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:47.856+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,670,0,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,NA,"2026-04-24T07:24:47.856+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"A8AF7228-37ED-4FD6-9DF7-FB10F95F3AE9","none","none",TRUE,NA,"Herbario de la Universidad de Almería","F. Fernández-González, R. Pérez Badia, S. Sardinero & V. Bouso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","A8AF7228-37ED-4FD6-9DF7-FB10F95F3AE9","17600-1",NA,NA,"JP","350","Cantera de Lafarge-Asland","3713845584","es","HUAL","A8AF7228-37ED-4FD6-9DF7-FB10F95F3AE9","PhysicalObject","Reseda stricta Pers.","HUAL",NA,NA,NA,"a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,"F. Fernández-González","Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comunidades gipsícolas","22/06/2004",NA,"Yepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3829879637","Reseda stricta Pers.",39.9188076,-3.6811989,"cdc,cdrep,inmano","834dcb62-f762-11e1-a439-00145eb45e9a","e8fb330c-5750-4698-afba-5438618af521","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:26.846+00:00","2026-04-24T06:43:50.657+00:00",400,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,670,0,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,"2021-06-08T10:49:06.000+00:00","2026-04-24T06:43:50.657+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BAD11F1D-7A0C-4C04-8974-071B413CE03D","none","none",FALSE,"doi:10.15468/xtjld4","Herbario BIO de Plantas Vasculares (BIO), Universidad del Pais Vasco (UPV/EHU)","F. Fdez.-González|R. Pérez Badia|S. Sardinero|V. Bouso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BAD11F1D-7A0C-4C04-8974-071B413CE03D","42461-1","e8fb330c-5750-4698-afba-5438618af521","ICBN","Universidad del Pais Vasco (UPV/EHU)","406","Cantera de Lafarge-Asland","3829879637","es | en","BIO","BAD11F1D-7A0C-4C04-8974-071B413CE03D","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,NA,NA,"F. Fernández-González|R. Pérez Badia|S. Sardinero…","Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"comunidades gipsícolas","22/06/2004",NA,"Yepes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIO",NA,"in bloom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855041852","Reseda stricta Pers.",39.92,-3.68,"cdc,gass84,osiic","6a7575fa-ae03-4ba3-b322-2da15b5033e2","d68c4230-a271-11d8-a9b3-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:29.248+00:00","2026-04-24T04:39:32.238+00:00",394,"PRESERVED_SPECIMEN",1,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,670,0,"EUROPE","Toledo",2004,6,22,"2004-06-22",174,174,"2022-06-24T10:36:01.000+00:00","2026-04-24T04:39:32.238+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FE2192BE-1D00-49E7-907D-68462141A4D9","none","none",TRUE,NA,"Herbario de la Universidad de Granada: Colección GDA-Fanerogamia","F. Fernández-González, R. Pérez Badía, S. Sardinero & V. Bouso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","FE2192BE-1D00-49E7-907D-68462141A4D9","49978-1","https://www.gbif.org/grscicoll/institution/a46ced27-ecc3-43df-981f-d6de329f50b4",NA,"GDA","400","Toledo, Yepes, cantera de Lafarge-Asland","3855041852","es","GDA-Fanero","FE2192BE-1D00-49E7-907D-68462141A4D9","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"a46ced27-ecc3-43df-981f-d6de329f50b4","82d87a2a-f701-46ca-a1c0-292e83fc790a","F. Fernández-González et al.","Pliego",NA,"Herbarium University of Granada, Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,"GDA",NA,NA,NA,NA,"https://www.gbif.org/grscicoll/collection/82d87a2a-f701-46ca-a1c0-292e83fc790a",NA,NA,NA,NA,"comunidades gipsícolas.","22/06/2004",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4454724045","Reseda stricta Pers.",39.924,-3.685,"cdc,gass84,incomis,inmafu","bd2be1e9-f2fc-404a-8246-783af0055829","c8977993-5d56-4dbf-a27d-828e0ede7984","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.888+00:00","2026-04-24T09:22:33.275+00:00",394,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Toledo",2004,6,22,"2004-06-22T00:00Z",174,174,NA,"2026-04-24T09:22:33.275+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"767620384","none","none",TRUE,NA,"Herbario del Jardín Botánico-Histórico La Concepción: HBC","F. Fdez-Glez, R. Pérez Badia, S. Sardinero et V. Bouso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","767620384","HSBC-2898",NA,NA,"HBC","400","Yepes. Toledo","4454724045","es","HBC","767620384","Collection","Reseda stricta Pers.",NA,NA,NA,NA,"f4336f4f-63f8-4db1-8b69-793c3ce4b95f",NA,"F. Fdez-Glez, R. Pérez Badia, S. Sardinero et V. Bouso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576193612","Reseda stricta Pers.",40.137847,-3.182115,"cdc,cdround,gass84,inmano","d15c4775-92dd-48fa-88d4-1b26b957d941","e1f82403-54f7-47dd-afc1-e07a42eeb4e7","09b8b1f4-0b79-4867-aab8-7e45e77c28e5","7a646477-bd22-4832-902c-19d9671f3ab1","ES","EML","2026-05-27T07:52:20.483+00:00","2026-05-27T07:53:55.018+00:00",408,"PRESERVED_SPECIMEN",1,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Comunidad de Madrid",2004,8,16,"2004-08-16",229,229,"2013-11-22T13:38:33.000+00:00","2026-05-27T07:53:55.018+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"RJBJCI:ALCA-BGV:ALCA-BG-0678/09","none","none",FALSE,NA,"Banco de Germoplasma del Real Jardín Botánico Juan Carlos I","Juan Pedro Zaballos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","RJBJCI:ALCA-BGV:ALCA-BG-0678/09","ALCA-BG-0678/09","Real Jardín Botánico Juan Carlos I",NA,"RJBJCI","408","_","1576193612","ES","ALCA-BGV","RJBJCI:ALCA-BGV:ALCA-BG-0678/09","PhysicalObject","Reseda stricta Pers.",NA,"SUDOESTE DE EUROPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In collection",NA,"RJBJCI",NA,NA,NA,NA,"Banco de Germoplasma del Real Jardín Botánico Juan Carlos I",NA,NA,NA,NA,NA,NA,NA,"Fuentidueña del Tajo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214731","MADRID","UTM",NA,NA,NA,NA,"RESCUED","2022-03-08T20:25:11Z","http://www.aimjb.net:8080/ipt/archive.do?r=rjbjci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232591426","Reseda stricta Pers.",38.465,-1.504,"cdc,gass84,cdpi,colmano,inmafu","96b9eec4-f762-11e1-a439-00145eb45e9a","eba6daa8-0281-479e-aa2d-d78a2614db93","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T22:02:24.702+00:00","2026-04-24T08:46:51.830+00:00",360,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",NA,1,0,"EUROPE","Ab",2003,4,11,"2003-04-11",101,101,NA,"2026-04-24T08:46:51.830+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"232591426","none","none",FALSE,NA,NA,"J. F. Jiménez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"101117-1",NA,NA,"MUB","366","Hellin; Cerro de las Minas","232591426",NA,"SURESTE","232591426",NA,"Reseda stricta Pers.",NA,NA,NA,NA,"0d3bc86d-03b3-4475-b018-67c8c79d97cd",NA,"J. F. Jiménez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"MUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895205160","Reseda stricta Pers.",38.65,-0.92,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:06.216+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,500,0,"EUROPE","Alacant",2003,5,30,"2003-05-30",150,150,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:06.216+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"311C96F0-5F28-4417-86D6-84DA9EEC7C5F","none","none",TRUE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","J. Riera","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","311C96F0-5F28-4417-86D6-84DA9EEC7C5F","189588-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Villena (L´Alt Vinalopó), Los Cabezos","895205160","es","VAL","311C96F0-5F28-4417-86D6-84DA9EEC7C5F","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",NA,"Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matorrales y tomillares sobre yesos triásicos","30052003",NA,"Villena (Alt Vinalopó)",NA,NA,NA,NA,NA,NA,"JRV-4574",NA,NA,"VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033681607","Reseda stricta Pers.",38.65,-0.92,"cdc,gass84,mdativ,colmano,inmafu","834f1756-f762-11e1-a439-00145eb45e9a","cb202839-87c6-456a-821c-dc5b268a200f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:55.261+00:00","2026-04-23T23:49:15.257+00:00",326,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,500,0,"EUROPE","Alacant",2003,5,30,"2003-05-30",150,150,NA,"2026-04-23T23:49:15.257+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BCN 6260","none","none",TRUE,NA,"Col·lecció de Cormòfits de l'herbari BCN","Vicens Fandos, Josep","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BCN 6260","6260",NA,NA,"BCN","350","Villena (Alt Vinalopó), Los Cabezos","3033681607",NA,"Corm","BCN 6260",NA,"Reseda stricta Pers.",NA,NA,NA,NA,"5db0342e-533f-461c-a97e-0ec9dc79a95c",NA,NA,NA,NA,"CRAI CeDocBiV - Universitat de Barcelona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tomillares y matorrales sobre yesos triásicos del Keuper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCN-Cormophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Reseda stricta Pers.","6205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
