"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","depth","depthAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","identifiedBy","preparations","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","habitat","institutionID","verbatimEventDate","http...unknown.org.crawl_attempt","locality","fieldNumber","gbifID","language","collectionCode","occurrenceID","type","disposition","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","collectionID","name","elevation","elevationAccuracy","recordedBy","municipality","http...unknown.org.localId","fieldNotes","identificationRemarks","recordNumber","reproductiveCondition","dateIdentified","projectId","identificationQualifier","networkKeys","datasetID","otherCatalogNumbers","taxonID","identificationID","dynamicProperties","http...unknown.org.griddedDataset","previousIdentifications","county","locationID","georeferencedBy","verbatimCoordinateSystem","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","verbatimElevation","references","http...unknown.org.declaredCount","verbatimLocality"
"3855084411","Ferula loscosii Willk.",37.87,-3.15,"cdc,gass84,osiic","6a7575fa-ae03-4ba3-b322-2da15b5033e2","d68c4230-a271-11d8-a9b3-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:29.248+00:00","2026-04-24T04:39:20.001+00:00",394,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,0,0,"EUROPE","Jaén",2015,5,5,"2015-05-05",125,125,"2022-06-24T10:36:01.000+00:00","2026-04-24T04:39:20.001+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"A6CC629F-035B-44BD-B957-12D39AE2155A","none","none","a46ced27-ecc3-43df-981f-d6de329f50b4","82d87a2a-f701-46ca-a1c0-292e83fc790a",FALSE,"Herbario de la Universidad de Granada: Colección GDA-Fanerogamia",NA,"Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","Herbarium University of Granada, Spain","A6CC629F-035B-44BD-B957-12D39AE2155A","espartales en sustratos margosos ricos en yesos","https://www.gbif.org/grscicoll/institution/a46ced27-ecc3-43df-981f-d6de329f50b4","05/05/2015","400","Quesada, entre Sierra de Toya y río Toya",NA,"3855084411","es","GDA-Fanero","A6CC629F-035B-44BD-B957-12D39AE2155A","PhysicalObject","in collection","62564-1","GDA","GDA","Nota: localmente abundante.","https://www.gbif.org/grscicoll/collection/82d87a2a-f701-46ca-a1c0-292e83fc790a","Ferula loscosii Willk.",580,0,"J. Fuentes, G. Blanca y M. Cueto","Quesada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713855195","Ferula loscosii Willk.",37.43,-2.03,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:40.618+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",2011,6,14,"2011-06-14",165,165,NA,"2026-04-24T07:24:40.618+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"27ED9A2A-2A2C-41A8-BBE1-7D76E25015D2","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería","J.F. Mota","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"27ED9A2A-2A2C-41A8-BBE1-7D76E25015D2","entre el espartizal margoso",NA,"14/06/2011","350","Comarca de Guadix, Cortijo de las Peñas Blancas",NA,"3713855195","es","HUAL","27ED9A2A-2A2C-41A8-BBE1-7D76E25015D2","PhysicalObject",NA,"24311-2","JP",NA,NA,NA,"Ferula loscosii Willk.",710,0,"J.F. Mota, F.J. Pérez-García & F. Martínez-Hernández","Polopos","HUAL",NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713869678","Ferula loscosii Willk.",37.43,-2.03,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:05.192+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",2011,6,14,"2011-06-14",165,165,NA,"2026-04-24T07:24:05.192+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"90E8D0A2-2FD2-4236-A08C-061ABF932E3F","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería","J.F. Mota","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"90E8D0A2-2FD2-4236-A08C-061ABF932E3F","entre el espartizal margoso",NA,"14/06/2011","350","Comarca de Guadix, Cortijo de las Peñas Blancas",NA,"3713869678","es","HUAL","90E8D0A2-2FD2-4236-A08C-061ABF932E3F","PhysicalObject",NA,"24311-1","JP",NA,NA,NA,"Ferula loscosii Willk.",710,0,"J.F. Mota, F.J. Pérez-García & F. Martínez-Hernández","Polopos","HUAL",NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855072079","Ferula loscosii Willk.",37.59,-3.16,"cdc,gass84,osiic","6a7575fa-ae03-4ba3-b322-2da15b5033e2","d68c4230-a271-11d8-a9b3-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:29.248+00:00","2026-04-24T04:39:49.872+00:00",394,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,0,0,"EUROPE","Granada",2011,7,27,"2011-07-27",208,208,"2022-06-24T10:36:01.000+00:00","2026-04-24T04:39:49.872+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"77C114D0-F509-4A5A-A5CD-85F42060C11A","none","none","a46ced27-ecc3-43df-981f-d6de329f50b4","82d87a2a-f701-46ca-a1c0-292e83fc790a",FALSE,"Herbario de la Universidad de Granada: Colección GDA-Fanerogamia","J. del Río Sánchez","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","Herbarium University of Granada, Spain","77C114D0-F509-4A5A-A5CD-85F42060C11A","espartal sobre margas y calizas.","https://www.gbif.org/grscicoll/institution/a46ced27-ecc3-43df-981f-d6de329f50b4","27/07/2011","400","Granada, Alamedilla, Los Toriles",NA,"3855072079","es","GDA-Fanero","77C114D0-F509-4A5A-A5CD-85F42060C11A","PhysicalObject","in collection","58191-1","GDA","GDA","Umbelas con frutos y umbellas con furtos maduros","https://www.gbif.org/grscicoll/collection/82d87a2a-f701-46ca-a1c0-292e83fc790a","Ferula loscosii Willk.",1020,0,"J. del Río Sánchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2592073774","Ferula loscosii Willk.",40.67,0.49,"cdc,gass84,colmafu,inmafu","835613da-f762-11e1-a439-00145eb45e9a","a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:25.210+00:00","2026-04-29T14:10:30.232+00:00",344,"PRESERVED_SPECIMEN",NA,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",1,NA,NA,"EUROPE","Tarragona",2010,6,5,"2010-06-05",156,156,"2012-10-01T12:57:24.000+00:00","2026-04-29T14:10:30.232+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"09B55F43-8676-45F3-B216-05EBB15EBF52","none","none","80a05c0a-8097-45ea-9554-004144d588a3","b33fcd4a-da2d-4e10-869a-6dfb9d6effc0",TRUE,"Herbario de la Facultad de Farmacia de la Universidad Complutense de Madrid (MAF)","V. J. Arán",NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"09B55F43-8676-45F3-B216-05EBB15EBF52","laderas pedregosas calcáreas",NA,"05-06-2010","350","Godall (Montsià), Serra de la Galera","7263","2592073774","es","MAF","09B55F43-8676-45F3-B216-05EBB15EBF52","PhysicalObject",NA,"171274-1","MAF",NA,NA,NA,"Ferula loscosii Willk.",210,0,"S. Cardero, F. Royo & V. J. Arán",NA,"MAF",NA,NA,"7263",NA,NA,"MAF","cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713846430","Ferula loscosii Willk.",37.42,-3.17,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:48.602+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",2010,6,9,"2010-06-09",160,160,NA,"2026-04-24T07:24:48.602+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"79223BF8-1AD8-4285-BAA0-1EA6E086DDB6","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería","J.F. Mota","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"79223BF8-1AD8-4285-BAA0-1EA6E086DDB6","entre el espartizal margoso",NA,"09/06/2010","350","Los Llanillos",NA,"3713846430","es","HUAL","79223BF8-1AD8-4285-BAA0-1EA6E086DDB6","PhysicalObject",NA,"21970-1","JP",NA,NA,NA,"Ferula loscosii Willk.",810,0,"J.F. Mota, F.J. Pérez-García & F. Martínez-Hernández","Fonelas","HUAL",NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713851943","Ferula loscosii Willk.",37.42,-3.17,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:27.470+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",2010,6,9,"2010-06-09",160,160,NA,"2026-04-24T07:24:27.470+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"4E24520F-7F7F-43C6-98C8-B2CBD947542B","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería","J.F. Mota","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"4E24520F-7F7F-43C6-98C8-B2CBD947542B","entre el espartizal margoso",NA,"09/06/2010","350","Los Llanillos",NA,"3713851943","es","HUAL","4E24520F-7F7F-43C6-98C8-B2CBD947542B","PhysicalObject",NA,"21972-1","JP",NA,NA,NA,"Ferula loscosii Willk.",810,0,"J.F. Mota, F.J. Pérez-García & F. Martínez-Hernández","Fonelas","HUAL",NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713855327","Ferula loscosii Willk.",37.42,-3.17,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:45.916+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",2010,6,9,"2010-06-09",160,160,NA,"2026-04-24T07:24:45.916+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"1FA84AE7-056A-4D83-8412-20FFB8543F80","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería","J.F. Mota","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"1FA84AE7-056A-4D83-8412-20FFB8543F80","entre el espartizal margoso",NA,"09/06/2010","350","Los Llanillos",NA,"3713855327","es","HUAL","1FA84AE7-056A-4D83-8412-20FFB8543F80","PhysicalObject",NA,"21971-1","JP",NA,NA,NA,"Ferula loscosii Willk.",810,0,"J.F. Mota, F.J. Pérez-García & F. Martínez-Hernández","Fonelas","HUAL",NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713859158","Ferula loscosii Willk.",37.42,-3.17,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:29.585+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",2010,6,9,"2010-06-09",160,160,NA,"2026-04-24T07:24:29.585+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"19296324-96CB-49F9-A81A-416EDD73D74A","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería","J.F. Mota","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"19296324-96CB-49F9-A81A-416EDD73D74A","entre el espartizal margoso",NA,"09/06/2010","350","Los Llanillos",NA,"3713859158","es","HUAL","19296324-96CB-49F9-A81A-416EDD73D74A","PhysicalObject",NA,"21973-1","JP",NA,NA,NA,"Ferula loscosii Willk.",810,0,"J.F. Mota, F.J. Pérez-García & F. Martínez-Hernández","Fonelas","HUAL",NA,NA,NA,NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855083463","Ferula loscosii Willk.",37.72,-2.42,"cdc,gass84,osiic","6a7575fa-ae03-4ba3-b322-2da15b5033e2","d68c4230-a271-11d8-a9b3-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:29.248+00:00","2026-04-24T04:39:36.976+00:00",394,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,0,0,"EUROPE","Granada",2010,6,20,"2010-06-20",171,171,"2022-06-24T10:36:01.000+00:00","2026-04-24T04:39:36.976+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"D4D64A98-66CA-4F05-8725-7F294ED92DB7","none","none","a46ced27-ecc3-43df-981f-d6de329f50b4","82d87a2a-f701-46ca-a1c0-292e83fc790a",FALSE,"Herbario de la Universidad de Granada: Colección GDA-Fanerogamia","J. Fuentes","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","Herbarium University of Granada, Spain","D4D64A98-66CA-4F05-8725-7F294ED92DB7","espartales sobre margas yesíferas.","https://www.gbif.org/grscicoll/institution/a46ced27-ecc3-43df-981f-d6de329f50b4","20/06/2010","400","Granada, Orce, Fuente Nueva, Cortijo del Ñoño o de la Mojonera",NA,"3855083463","es","GDA-Fanero","D4D64A98-66CA-4F05-8725-7F294ED92DB7","PhysicalObject","in collection","60036-1","GDA","GDA",NA,"https://www.gbif.org/grscicoll/collection/82d87a2a-f701-46ca-a1c0-292e83fc790a","Ferula loscosii Willk.",950,0,"J. Fuentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4147468355","Ferula loscosii Willk.",40.668866,0.4888702,"cdc,cdrep,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:33.748+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",1,NA,NA,"EUROPE","Tarragona",2010,6,5,"2010-06-05",156,156,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:33.748+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"EE223BC3-6573-4F31-A07B-0AE7ED7B36DB","none","none","c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",TRUE,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","V.J. Arán","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"EE223BC3-6573-4F31-A07B-0AE7ED7B36DB","laderas pedregosas calcáreas","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b","05/06/2010","391","Serra de la Galera","7263","4147468355","es","VAL","EE223BC3-6573-4F31-A07B-0AE7ED7B36DB","PhysicalObject","in collection","250771-1","VAL",NA,NA,NA,"Ferula loscosii Willk.",210,0,"S. Cardero, F. Royo, V. J. Arán","Godall (Montsià)","VAL",NA,NA,"7263","in bloom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851580923","Ferula loscosii Willk.",38.61,-0.89,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:02.794+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Alicante",2010,7,27,"2010-07-27",208,208,"2016-09-02T14:47:42.000+00:00","2026-04-24T04:49:02.794+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"C3E41480-D00F-4308-9823-6A6CA7A23830","none","none","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",FALSE,NA,NA,NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"C3E41480-D00F-4308-9823-6A6CA7A23830",NA,NA,"27072010","360","Villena; El Polovar",NA,"1851580923",NA,"ABH","C3E41480-D00F-4308-9823-6A6CA7A23830",NA,NA,"58389-1","ABH",NA,"ART1; sobre yesos, orientación S-SE",NA,"Ferula loscosii Willk.",530,0,"I.Aragoneses & J.M.Aragoneses",NA,"ABH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851580959","Ferula loscosii Willk.",38.65,-0.91,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:48:40.225+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Alicante",2010,7,28,"2010-07-28",209,209,"2016-08-02T13:35:04.000+00:00","2026-04-24T04:48:40.225+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"3F9F1639-8C40-4A5A-A3FE-0E3C248D13EA","none","none","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",TRUE,NA,NA,NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"3F9F1639-8C40-4A5A-A3FE-0E3C248D13EA",NA,NA,"28072010","360","Villena; vertedero y Cª de la Alemania, prox.",NA,"1851580959",NA,"ABH","3F9F1639-8C40-4A5A-A3FE-0E3C248D13EA",NA,NA,"58391-1","ABH",NA,"ART4; sobre yesos",NA,"Ferula loscosii Willk.",520,0,"I.Aragoneses & J.M.Aragoneses",NA,"ABH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851580988","Ferula loscosii Willk.",38.6,-0.9,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:48:55.670+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",6027025,6,7707728,220,1351,6720,3034682,6027025,6027025,"Ferula loscosii Willk.","Plantae","Tracheophyta","Apiales","Apiaceae","Ferula","Ferula loscosii","Ferula","loscosii","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Alicante",2010,7,27,"2010-07-27",208,208,"2016-09-02T13:05:44.000+00:00","2026-04-24T04:48:55.670+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"FD1FEDFD-75A2-4BA7-AF14-0251539986F2","none","none","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",FALSE,NA,NA,NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"FD1FEDFD-75A2-4BA7-AF14-0251539986F2",NA,NA,"27072010","360","Villena; Cabezo del Gato",NA,"1851580988",NA,"ABH","FD1FEDFD-75A2-4BA7-AF14-0251539986F2",NA,NA,"58392-1","ABH",NA,"ART3; sobre yesos, orientación S",NA,"Ferula loscosii Willk.",520,0,"I.Aragoneses & J.M.Aragoneses",NA,"ABH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
